Date,open,volume,github_commits,google_trends,tweets,VWAP,OBV,MFI,ADX,MACD,MACD_hist,RSI,WilliamsR,Maker Fee,Transaction Fee,AML_KYC_required,bid_ask_spread,price_inconsistency,Coin_BTC,Coin_DASH,Coin_ETH,Coin_LTC,Coin_XRP
2017-01-01,8.375990950226292,5273.459747939396,-0.13484162895927992,1.1447963800905039,1524.6932126696915,8.351149315208795,6631.041847862931,48.595662406357825,0.0,-0.006691501127470072,0.028045685499610798,41.33473354243119,-73.53004604619527,1.0000000000000056,0.0010000000000000057,1,0.0505599975506424,0.30183249056753025,0,0,0,0,0
2017-01-01,7.951692307692352,5406.4199457647355,1.5547511312217268,1.2778280542986495,1326.435746606342,7.905892555172517,7783.766956101852,49.61633618665972,0.0,-0.02562714520878702,0.031073946381512056,41.220413744714534,-74.99207531359626,1.0000000000000056,0.0010000000000000057,1,0.04314335110232868,0.2988437702919541,0,0,0,0,0
2017-01-01,7.885918552036244,5660.930382686909,2.8280542986425496,1.3538461538461612,1383.0402714932202,7.866570242518914,9156.667387505027,50.0339250315926,0.0,0.01672890076257973,0.024300204935154005,43.03469390919307,-72.83738976811489,1.0000000000000056,0.0010000000000000057,1,0.03664847426605253,0.2829719168455904,0,0,0,0,0
2017-01-02,7.338072398190086,6031.321083276956,4.105429864253418,1.4932126696832662,1163.4986425339425,7.367869550853792,10627.393969406845,51.227033019565496,0.0,0.005267853029151032,0.026133099679462663,43.29752543597826,-73.95997054453002,1.0000000000000056,0.0010000000000000057,1,0.050816360472127176,0.2343209533461032,0,0,0,0,0
2017-01-02,6.98630769230773,5929.672060638041,5.055203619909531,1.6778280542986517,1198.73393665159,7.063256593302064,10648.15716174621,52.66775479678698,0.0,0.050115431116480536,0.018960902853907075,45.79480403373832,-72.09104547515143,1.0000000000000056,0.0010000000000000057,1,0.0724045021199623,0.21000687797817613,0,0,0,0,0
2017-01-02,6.887393665158408,5980.876422682385,5.853393665158405,1.8895927601810059,1274.8923076923145,6.991308599312282,13207.821543316364,53.287659548045355,0.0,0.07503075227610805,0.014976349061931751,47.0780162988277,-70.97819115814707,1.0000000000000056,0.0010000000000000057,1,0.08060030333665268,0.19980976486857893,0,0,0,0,0
2017-01-03,7.404859728506828,7577.2594844290015,6.468325791855241,2.1104072398190166,1471.985520361999,7.5217250856563,15865.925003440363,52.03084429223222,0.0,0.08001381650803355,0.014179438303536686,46.537798539299025,-70.18521631452185,1.0000000000000056,0.0010000000000000057,1,0.1005366787241427,0.20316103143258057,0,0,0,0,0
2017-01-03,7.431058823529454,8698.365159910458,6.338914027149357,2.3221719457013705,1493.5371040724062,7.6077279275030545,17100.258495783357,51.34434392296829,0.0,0.026196722803238107,0.022786074494203393,44.14261555890934,-72.8585254808867,1.0000000000000056,0.0010000000000000057,1,0.120060268319392,0.1977809358551224,0,0,0,0,0
2017-01-03,7.899067873303212,9170.725432190098,6.898190045248908,2.5773755656108746,1694.193212669693,7.972502734704448,18776.654358595584,50.70025308646219,0.0,0.023705190687275376,0.023184529873400923,43.67836306632685,-72.72934648955138,1.0000000000000056,0.0010000000000000057,1,0.14824684822569964,0.2502445713088952,0,0,0,0,0
2017-01-04,8.281592760181042,10331.526096402773,7.140723981900495,2.7285067873303324,1812.177375565621,8.236019265419571,18417.816509516393,50.045432295491025,0.0,-0.0037016625883148774,0.027567539044573784,42.282454284778474,-73.96467063002528,1.0000000000000056,0.0010000000000000057,1,0.17514290603965788,0.26905089222042056,0,0,0,0,0
2017-01-04,8.279592760181043,10663.476790689652,6.115384615384649,2.7665158371040883,1848.8529411764812,8.20727443879168,17956.67297048019,49.90362214574681,0.0,-0.018650855284091394,0.029958271319758974,41.64533696114927,-74.72745055026529,1.0000000000000056,0.0010000000000000057,1,0.1991820931862536,0.313341470996896,0,0,0,0,0
2017-01-04,8.444904977375613,11289.753156818164,6.327149321267004,2.8914027149321435,1959.8669683258029,8.336551585542566,17946.150627091953,50.32796212445243,0.0,0.05509849534840604,0.018163992095512012,44.62959787221236,-70.85069496076201,1.0000000000000056,0.0010000000000000057,1,0.2106089021655841,0.3700192718447498,0,0,0,0,0
2017-01-05,8.678402714932176,12146.498952877899,6.1642533936651915,2.9031674208144964,1998.7321266968438,8.469309990606293,17187.512762889237,50.26671400859888,0.0,0.07004768804418254,0.015773259820326818,45.14952987046706,-70.00403210225372,1.0000000000000056,0.0010000000000000057,1,0.21494300285079393,0.39749900108921127,0,0,0,0,0
2017-01-05,8.7056832579186,12117.038038711382,5.626696832579216,2.8108597285068035,1980.9660633484275,8.486939012281953,13628.330124183329,49.71987779818616,0.0,0.026196722803238107,0.022786074494203393,43.2051329559134,-72.1874619747404,1.0000000000000056,0.0010000000000000057,1,0.21932911527491555,0.4270428315121869,0,0,0,0,0
2017-01-05,8.256809954751176,11004.865683720425,6.185067873303202,2.623529411764721,1751.8443438914123,8.015491585943781,13289.290709599707,50.741955210108785,0.0,-0.005196581857892561,0.0278066122720923,42.62889119122627,-74.33453890598828,1.0000000000000056,0.0010000000000000057,1,0.21011319762658268,0.4328767752966857,0,0,0,0,0
2017-01-06,8.377610859728554,10891.355544410017,7.045701357466104,2.3502262443439044,1636.4054298642623,8.124229525097471,13831.559715725274,50.81607927132042,0.0,0.009752610837883938,0.02541587999690711,43.22694673973065,-73.54379800632552,1.0000000000000056,0.0010000000000000057,1,0.184384182458699,0.44883093571354815,0,0,0,0,0
2017-01-06,8.926090497737608,10727.511918802957,6.676378558808109,2.000000000000011,1762.498190045259,8.675231695749233,14664.022431842877,49.94224998182105,0.0,0.0710443008905676,0.01561387766864781,44.99929960142651,-69.81523927575208,1.0000000000000056,0.0010000000000000057,1,0.1623519813448271,0.4404415985975329,0,0,0,0,0
2017-01-06,8.231692307692354,9570.631454848652,6.052322519982376,1.7203619909502357,1438.1819004524964,8.083816753593009,14915.452906946726,51.64009780854253,0.0,0.06855276877460485,0.016012333047845342,45.886584528163176,-70.65351017244436,1.0000000000000056,0.0010000000000000057,1,0.15644755287916973,0.38153831582771497,0,0,0,0,0
2017-01-07,8.053307692307737,7694.749021149543,4.646307820927248,1.4588235294117726,1452.1135746606415,8.010949733081514,13114.395337711194,51.915134144458904,0.0,0.07851889723845581,0.014418511531055217,46.415494144248854,-70.21955283741171,1.0000000000000056,0.0010000000000000057,1,0.1360822437971968,0.37040477933751587,0,0,0,0,0
2017-01-07,8.58147511312222,7678.7538812423045,4.7266602534979505,1.2334841628959343,1523.1352941176556,8.536565557383064,17133.797762708913,50.7673589895702,0.0,0.10094268628212058,0.010832413118277429,46.58602844968356,-68.51336727065416,1.0000000000000056,0.0010000000000000057,1,0.10193600438038738,0.3426159261702332,0,0,0,0,0
2017-01-07,8.495352941176519,7742.734214118776,5.124149048463702,1.0624434389140327,1436.0642533936732,8.550578251615494,19375.91408777802,50.12006664180511,0.0,0.059583253157138895,0.017446772412956467,44.67620450133924,-70.5184053608258,1.0000000000000056,0.0010000000000000057,1,0.09510047003453884,0.29328694194336147,0,0,0,0,0
2017-01-08,8.393809954751179,7572.935132702938,3.9600411741502812,0.9638009049773806,1354.9561085972923,8.469796399276532,20457.307955769156,50.46064307536108,0.0,0.0645663173890644,0.016649861654561404,45.05784463475657,-70.38530963157775,1.0000000000000056,0.0010000000000000057,1,0.0775154237525046,0.25341877729984835,0,0,0,0,0
2017-01-08,8.247597285067918,6929.130662931441,4.486372829652735,0.9556561085972901,1344.8923076923152,8.24721844322621,21629.663099745634,51.78908829023807,0.0,0.11589187897789707,0.008441680843092231,47.73094884993556,-68.11408008291008,1.0000000000000056,0.0010000000000000057,1,0.08553302032730364,0.2589530965346122,0,0,0,0,0
2017-01-08,8.297542986425386,6245.560857972613,5.061515055695033,0.9176470588235343,1333.3316742081522,8.268859601940518,22356.983390477766,51.54682200314148,0.0,0.10343421839808335,0.010433957739079888,47.128404492515706,-68.69846822083501,1.0000000000000056,0.0010000000000000057,1,0.07409636674352282,0.24965836981806971,0,0,0,0,0
2017-01-09,7.759787330316785,6024.525110268086,7.302662422412933,0.9294117647058874,1198.3045248868843,7.79921700852478,20475.524461920195,51.805038523168506,0.0,0.027193335649623167,0.022626692342524384,44.44550188131683,-72.99408001568912,1.0000000000000056,0.0010000000000000057,1,0.07284929897312473,0.2589428988601041,0,0,0,0,0
2017-01-09,8.321253393665206,7037.5460580902645,9.388095472792848,1.0000000000000056,1361.6918552036275,8.288524696867972,19395.215950959962,51.12782952658787,0.0,0.07353583300653035,0.015215422289450277,45.77604629500764,-70.16810610246951,1.0000000000000056,0.0010000000000000057,1,0.06793520968572729,0.2594117751941632,0,0,0,0,0
2017-01-09,8.388561085972897,7559.783656455427,11.899714659323472,1.0000000000000056,1373.1303167420892,8.263382826299802,17276.50211016597,50.406413117611145,0.0,0.017227207185772184,0.02422051385931452,43.268166798158944,-72.9638850923039,1.0000000000000056,0.0010000000000000057,1,0.07608949491931177,0.2820254655547335,0,0,0,0,0
2017-01-10,8.25955203619914,7255.936838598863,13.78050640734416,1.0000000000000056,1320.947058823537,8.132568108672332,14251.591157667943,50.67286548995547,0.0,0.00726107872192118,0.02581433537610464,43.05175138307191,-73.62153026271864,1.0000000000000056,0.0010000000000000057,1,0.09835954245003181,0.26135814640821686,0,0,0,0,0
2017-01-10,7.998443438914071,7009.57444131877,14.717348544909212,1.0000000000000056,1212.0986425339433,7.857485300682171,16174.192805924973,51.92718664362084,0.0,0.04363744761497735,0.019996886839820666,45.126800049746535,-72.14104161371372,1.0000000000000056,0.0010000000000000057,1,0.10529317749608283,0.2436380660145101,0,0,0,0,0
2017-01-10,8.375045248868826,8490.866824308916,14.088521615005046,1.0000000000000056,1285.035746606342,8.220235716244934,15433.066921865919,51.623324129415955,0.0,0.0924714770878473,0.012187161407549026,46.765349855520505,-69.33240277413839,1.0000000000000056,0.0010000000000000057,1,0.11912021874087894,0.24244429298278153,0,0,0,0,0
2017-01-11,8.268574660633531,8583.232347813895,14.525699825776481,1.0000000000000056,1245.4185520362062,8.108881839862311,15197.943350588681,51.20971410517541,0.0,0.04363744761497735,0.019996886839820666,44.71274523342332,-71.84465523183243,1.0000000000000056,0.0010000000000000057,1,0.1253490657721629,0.2437163652398895,0,0,0,0,0
2017-01-11,7.60096380090502,7602.7740833177795,13.958371040724062,1.0000000000000056,1062.8104072398246,7.547459735313277,13807.233012857721,52.77433574572472,0.0,0.046128979730940115,0.019598431460623133,45.7082378677035,-72.35410354331734,1.0000000000000056,0.0010000000000000057,1,0.12893830692756247,0.19854379504067346,0,0,0,0,0
2017-01-11,8.041841628959322,7690.86774972683,12.828054298642606,1.0000000000000056,1167.982352941183,8.005911097352811,13007.669466429754,51.20113014160335,0.0,0.02370519068727535,0.02318452987340093,43.9674202022506,-72.93625773727982,1.0000000000000056,0.0010000000000000057,1,0.12167902514838154,0.19001124702430314,0,0,0,0,0
2017-01-12,8.020420814479685,7819.421981030904,13.51945701357474,1.0000000000000056,1192.7479638009117,7.993987053622873,15702.681941507959,51.061465982752146,0.0,0.013739062223424359,0.024778351390191054,43.51663413641458,-73.42613703115799,1.0000000000000056,0.0010000000000000057,1,0.11697615763033162,0.16215852668145903,0,0,0,0,0
2017-01-12,7.4306561085973275,7136.820244134067,11.80542986425346,1.0000000000000056,1039.7687782805485,7.5258661018096635,16494.556016098504,52.3553432691711,0.0,0.01623059433938711,0.02437989601099352,44.35587967019544,-73.82374142495183,1.0000000000000056,0.0010000000000000057,1,0.11312922343618051,0.11463466983511716,0,0,0,0,0
2017-01-12,7.5776470588235725,5531.067392511431,9.971945701357521,1.0000000000000056,1077.3149321267026,7.694559602826481,18879.15053255364,52.032288564224544,0.0,0.03117978703516361,0.021989163735808323,44.72173265063127,-72.9684897458223,1.0000000000000056,0.0010000000000000057,1,0.09637538062645944,0.1002010656545064,0,0,0,0,0
2017-01-13,7.152954751131261,6028.062448844465,8.735746606334889,1.0000000000000056,989.7742081448015,7.355586479688027,18569.66652123988,53.44057279089533,0.0,0.058586640310753856,0.01760615456463547,46.44736844900733,-72.02396343393242,1.0000000000000056,0.0010000000000000057,1,0.08948802744636648,0.0831686270595237,0,0,0,0,0
2017-01-13,7.782343891402759,6530.509044381121,7.983710407239862,1.0000000000000056,1177.0212669683324,7.994547802017187,19493.162431329565,51.858360683630515,0.0,0.061078172426716634,0.017207699185437936,45.71731816506694,-70.94048774125149,1.0000000000000056,0.0010000000000000057,1,0.06310948667830286,0.08575171062666867,0,0,0,0,0
2017-01-13,8.26932579185525,8335.644411941677,8.113122171945747,1.0000000000000056,1322.786425339374,8.50559293956631,18203.14870246865,50.65616781951772,0.0,0.03865438338305184,0.02079379759821573,44.13684870038644,-71.07040695574136,1.0000000000000056,0.0010000000000000057,1,0.05413996773187586,0.09579261726289455,0,0,0,0,0
2017-01-14,8.333927601810002,8435.448893465207,6.705882352941212,1.0000000000000056,1334.4918552036274,8.550280109087792,18134.478505074752,49.987318216173975,0.0,0.028688254919200837,0.02238761911500586,43.711624336290264,-71.24365998772622,1.0000000000000056,0.0010000000000000057,1,0.040009588388035824,0.08383943039193285,0,0,0,0,0
2017-01-14,7.929642533936696,8042.90731004258,7.106787330316783,1.0000000000000056,1235.4235294117716,8.13515157442805,17154.93139288316,50.67596596903332,0.0,0.03117978703516358,0.02198916373580833,44.00281248933637,-72.46627004809983,1.0000000000000056,0.0010000000000000057,1,0.03998262375450981,0.09785777909637869,0,0,0,0,0
2017-01-14,8.19086425339371,7583.027696070631,6.2515837104072745,1.0000000000000056,1291.9642533936724,8.359246959781512,18255.48256432783,50.01241172746392,0.0,0.04612897973094009,0.019598431460623136,43.76088038844286,-71.91390091295173,1.0000000000000056,0.0010000000000000057,1,0.031634783031806134,0.07386265797322726,0,0,0,0,0
2017-01-15,7.85557013574665,6845.287713450265,5.47601809954754,1.0000000000000056,1219.8769230769299,8.067051506362585,16983.73951528262,50.49511840457966,0.0,0.07353583300653035,0.015215422289450277,44.507225210150224,-72.71883958036847,1.0000000000000056,0.0010000000000000057,1,0.02642907985563884,0.08347633019195008,0,0,0,0,0
2017-01-15,8.60670588235299,7499.436082067916,4.6506787330316985,1.0000000000000056,1421.9547511312298,8.761702007247715,16892.42753527352,47.98744407100115,0.0,0.07602736512249311,0.014816966910252747,44.50799499143598,-71.05268868895745,1.0000000000000056,0.0010000000000000057,1,0.03389753276536166,0.11651118014525012,0,0,0,0,0
2017-01-15,7.96644796380095,6289.889566716235,5.516742081447995,1.0000000000000056,1277.3484162895998,8.166998875544989,16811.384799948766,48.94455891279138,0.0,0.05360357607882836,0.018403065323030536,44.3392960197382,-73.37230070703774,1.0000000000000056,0.0010000000000000057,1,0.035284207934821045,0.11925625302790174,0,0,0,0,0
2017-01-16,8.387696832579232,5867.596881162838,5.415384615384645,1.0000000000000056,1397.6859728506868,8.561842587536258,17704.11294982642,48.53676757138052,0.0,0.08250534862399628,0.013780982924339158,46.554479767785246,-70.5338485112931,1.0000000000000056,0.0010000000000000057,1,0.04074564790661216,0.1193526596221165,0,0,0,0,0
2017-01-16,8.227438914027195,5622.009590969625,5.694117647058855,1.0000000000000056,1329.2850678733105,8.431740144140132,19060.030583768148,46.68865130995183,0.0,0.013739062223424359,0.024778351390191054,44.43822457949105,-72.39445272949057,1.0000000000000056,0.0010000000000000057,1,0.04681514189243993,0.1291914506051,0,0,0,0,0
2017-01-16,7.547090497737598,4460.781033885454,6.4072398190045625,1.0000000000000056,1216.5140271493278,7.7844732901711104,22426.02168798347,45.06733571679595,0.0,-0.04256956359733381,0.033783442960055296,43.48307941977295,-76.79030918816962,1.0000000000000056,0.0010000000000000057,1,0.057655644441824305,0.12290934036771162,0,0,0,0,0
2017-01-17,7.496805429864294,3679.132390523005,5.357466063348446,1.0000000000000056,1224.8343891402778,7.7315934125662,21113.370997808663,44.24860313808691,0.0,0.023705190687275376,0.023184529873400923,46.520640363381375,-74.08444504699843,1.0000000000000056,0.0010000000000000057,1,0.062467504955651926,0.10583727069726348,0,0,0,0,0
2017-01-17,8.151705882352987,2767.5774178039937,5.491402714932158,1.0000000000000056,1416.97918552037,8.282583498058845,21582.295869301382,42.17805495289101,0.0,0.026196722803238107,0.022786074494203393,47.47453182453945,-70.06565427447862,1.0000000000000056,0.0010000000000000057,1,0.0647385616612496,0.10894554280371291,0,0,0,0,0
2017-01-17,8.182950226244389,4696.112920944733,4.5638009049774,1.0000000000000056,1471.1203619909584,8.302808837866646,17459.00933730429,40.77670500478237,0.0,0.04114591549901461,0.020395342219018196,48.72094468326548,-68.12107988962516,1.0000000000000056,0.0010000000000000057,1,0.06410422268551672,0.09578427386741095,0,0,0,0,0
2017-01-18,8.507981900452537,4983.520458094056,4.275113122171969,1.0000000000000056,1559.6054298642623,8.57779609888043,18581.23946840724,40.507799103716536,0.0,0.06855276877460487,0.016012333047845342,49.84261874227259,-65.09928387748624,1.0000000000000056,0.0010000000000000057,1,0.06191336009455378,0.09037562811165045,0,0,0,0,0
2017-01-18,8.770429864253444,5094.580134008808,3.443438914027167,1.0000000000000056,1590.6180995475204,8.738087350868192,20219.13126390865,41.543391926077085,0.0,0.0710443008905676,0.01561387766864781,51.240851444392426,-58.4223469272973,1.0000000000000056,0.0010000000000000057,1,0.05777264681519737,0.08238940212989296,0,0,0,0,0
2017-01-18,8.001122171945745,4394.470698366359,4.092307692307714,1.0000000000000056,1392.52398190046,7.988041505408799,20604.45490795259,42.96324789952841,0.0,0.04862051184690284,0.019199976081425603,50.4097384355042,-60.046334258285924,1.0000000000000056,0.0010000000000000057,1,0.04847424752257211,0.05685123873362037,0,0,0,0,0
2017-01-19,8.349683257918599,4460.41261867912,4.460633484162921,1.0000000000000056,1461.5438914027231,8.23700127728718,22255.985282252692,45.39112041642599,0.0,0.07752228439207076,0.014577893682734225,51.85045483596563,-51.770857332007296,1.0000000000000056,0.0010000000000000057,1,0.0455256895920258,0.054220105369752664,0,0,0,0,0
